file,url,toClicksLink,toClicksExternal,toClicksOther,toClicks,fromClicks
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2022-03.tsv.gz,Darth_Vader,35011,76234,1030,112275,66556
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2022-03.tsv.gz,Stranger_Things,69883,208203,5369,283455,220376
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2022-03.tsv.gz,Hamilton_(musical),40287,188336,1842,230465,146854
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2022-03.tsv.gz,List_of_James_Bond_films,69882,402218,1425,473525,284445
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2022-03.tsv.gz,United_States_Electoral_College,10854,33394,89,44337,6825
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2022-03.tsv.gz,Brie_Larson,52838,104654,960,158452,63984
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2022-03.tsv.gz,XXXTentacion,88941,654315,7026,750282,137200
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Antifa_(United_States),25764,56639,273,82676,15111
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Elon_Musk,165578,1423233,14393,1603204,950636
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,War_(2019_film),78458,54471,489,133418,33286
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Top_Gun:_Maverick,64755,137297,2173,204225,135611
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Avengers:_Infinity_War,32651,55911,611,89173,38898
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Gadar_2,258317,1672425,9778,1940520,610320
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Sushant_Singh_Rajput,17166,92463,96,109725,48637
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,The_Umbrella_Academy_(TV_series),19656,64429,1231,85316,50714
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Michael_Bloomberg,34470,50852,289,85611,41107
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Tunnel,3668,8388,88,12144,3067
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Ruth_Bader_Ginsburg,16616,109830,513,126959,39043
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,George_VI,234188,81157,541,315886,226787
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Spider-Man:_Across_the_Spider-Verse,134279,390523,7570,532372,311288
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Asia_Cup,31426,6825351,1863,6858640,323645
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Adele,32036,243622,2008,277666,101857
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Us_(2019_film),23153,71427,343,94923,30427
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Media,22,1890,195,2107,846
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Aaron_Hernandez,23020,186721,2213,211954,79484
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,United_States_Senate,76395,79775,2549,158719,73499
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Ray_Liotta,58637,226326,1682,286645,107696
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,2023_Indian_Premier_League,6016,52587,36,58639,8752
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Amber_Heard,99390,338891,2188,440469,203216
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Chernobyl_(miniseries),18200,53907,1057,73164,83170
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Afghanistan,114971,241070,4046,360087,266045
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Tom_Brady,94581,618993,5318,718892,301261
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,The_Shape_of_Water,19271,44068,353,63692,27327
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Everything_Everywhere_All_at_Once,58542,160008,1877,220427,94215
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,List_of_awards_and_nominations_received_by_Meryl_Streep,7464,8257,167,15888,6974
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Donald_Trump,217420,639944,8267,865631,447001
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,1917_(2019_film),15229,43082,671,58982,28176
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,The_Matrix_Resurrections,48964,99568,1379,149911,74446
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Bipin_Rawat,6603,18373,12,24988,9249
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Ponniyin_Selvan:_I,40274,57179,135,97588,43491
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Shang-Chi_and_the_Legend_of_the_Ten_Rings,30873,68259,766,99898,50474
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Deaths_in_2023,1381055,2514292,15343,3910690,2383040
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Stan_Lee,29024,73351,2016,104391,34299
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Tiger_3,188024,354957,3716,546697,289132
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Cameron_Boyce,21715,147188,377,169280,43086
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Godzilla_vs._Kong,44348,83383,881,128612,75017
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Article_370_of_the_Constitution_of_India,3633,71948,47,75628,3677
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Jimmy_Buffett,129361,3488344,38936,3656641,1328751
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,The_Witcher_(TV_series),28307,261621,4702,294630,134215
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Donald_Glover,44044,130839,1058,175941,75462
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Luke_Perry,58622,159989,849,219460,88486
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Sylvester_Stallone,102091,488332,3606,594029,450165
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Vivek_Ramaswamy,35057,1114194,4738,1153989,320081
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Richard_Jewell,8622,26444,199,35265,13781
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Richard_Ramirez,15476,150475,1090,167041,50217
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,September_11_attacks,318749,1642843,49915,2011507,1401498
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Bonnie_and_Clyde,19855,182777,1032,203664,49014
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Stranger_Things_(season_3),8838,19360,92,28290,14344
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Ghislaine_Maxwell,54952,87027,424,142403,64007
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Roe_v._Wade,12348,79809,450,92607,30084
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,QAnon,63077,112746,723,176546,57574
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Laal_Singh_Chaddha,36140,54462,184,90786,29075
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Star_Wars:_The_Rise_of_Skywalker,71912,49510,899,122321,66333
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Manti_Te'o,6044,88868,357,95269,11959
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Spanish_flu,16926,51025,401,68352,17303
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Anne_Heche,41702,128172,817,170691,64639
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Rishi_Sunak,159589,632512,2439,794540,358148
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Kelly_Preston,89189,93462,275,182926,55119
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,List_of_Marvel_Cinematic_Universe_films,99023,371898,1058,471979,289009
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,List_of_FIFA_World_Cup_finals,3062,62043,50,65155,16318
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Murder_of_Dee_Dee_Blanchard,14778,217915,826,233519,53815
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Rami_Malek,66839,215254,1238,283331,115856
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Mission:_Impossible_–_Dead_Reckoning_Part_One,147370,428410,10660,586440,218061
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Brahmāstra:_Part_One_–_Shiva,56259,101097,536,157892,37947
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,A_Star_Is_Born_(2018_film),20402,59841,381,80624,36950
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Adipurush,78092,278042,961,357095,86792
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Betty_White,41889,99431,849,142169,37410
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,"Meghan,_Duchess_of_Sussex",80317,382603,4001,466921,233441
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Central_Park_jogger_case,10481,46758,181,57420,17095
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,HTTP_cookie,2054,422147,161,424362,15652
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,The_Queen's_Gambit_(miniseries),14143,106002,673,120818,55913
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Kylian_Mbappé,51531,348966,2446,402943,69749
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Glass_(2019_film),36991,45159,269,82419,27390
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Kobe_Bryant,54404,381049,2951,438404,117602
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Kantara_(film),24449,96034,479,120962,42011
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,2020_United_States_presidential_election,143518,171225,3760,318503,319339
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,The_Last_of_Us_(TV_series),44578,257713,3694,305985,112219
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,WandaVision,15348,34504,537,50389,23094
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Fantastic_Beasts:_The_Crimes_of_Grindelwald,33494,33344,288,67126,35365
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Joe_Biden,216755,666191,10250,893196,413961
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Bird_Box_(film),13030,55321,447,68798,28384
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Game_of_Thrones_(season_8),12384,50245,779,63408,18426
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Microsoft_Office,5241,376165,453,381859,16557
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Christopher_Scarver,61571,38562,23,100156,35725
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,ICC_Men's_T20_World_Cup,34861,195073,1625,231559,73983
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Carlos_Alcaraz,89943,587030,8721,685694,164987
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Coronavirus,5493,31125,454,37072,10095
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Animal_(2023_film),76218,234989,291,311498,204572
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Cricket_World_Cup,66200,457552,1547,525299,169298
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Mortal_Kombat_(2021_film),37208,102684,1087,140979,135902
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Freddie_Mercury,83083,512016,4061,599160,227120
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,1234,50,3391,20,3461,239
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Chernobyl_disaster,34905,219915,2128,256948,112901
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Brie_Larson,54842,141803,1015,197660,79877
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Darth_Vader,53887,86776,911,141574,97999
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Gaza_Strip,17297,29128,836,47261,21103
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,The_Irishman,48465,77297,1023,126785,102348
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Michael_Jordan,74222,392615,3402,470239,145319
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Mulan_(2020_film),16774,46823,455,64052,34026
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Greta_Thunberg,10387,119900,855,131142,30325
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,House_of_the_Dragon,47113,219355,4026,270494,149304
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,WrestleMania_34,15008,7988,52,23048,15959
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,J._Robert_Oppenheimer,201803,903504,7491,1112798,632514
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Chadwick_Boseman,27745,112552,530,140827,40051
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,UEFA_Euro_2020,53870,44104,488,98462,61930
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,2018_FIFA_World_Cup,61179,45551,511,107241,75858
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2023-09.tsv.gz,Kenosha_unrest_shooting,8270,19190,62,27522,7473
